id,api_uri,first_name,middle_name,last_name,date_of_birth,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,url,rss_url,contact_form,in_office,dw_nominate,ideal_point,seniority,next_election,total_votes,missed_votes,total_present,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct
R000515,https://api.propublica.org/congress/v1/members/R000515.json,Bobby,L.,Rush,1946-11-23,D,,RepBobbyRush,congressmanbobbyrush,CongressmanRush,400350,26127,26831,29346,N00004887,/m/0255x3,https://rush.house.gov/,https://rush.house.gov/rss.xml,,true,-0.479,,26,2018,529,176,0,ocd-division/country:us/state:il/cd:1,2188 Rayburn House Office Building,202-225-4372,202-226-0333,IL,1,false,1701,33.27,94.05
R000570,https://api.propublica.org/congress/v1/members/R000570.json,Paul,D.,Ryan,1970-01-29,R,Speaker of the House,SpeakerRyan,speakerryan,reppaulryan,400351,57970,26344,29939,N00004357,/m/024v2j,https://paulryan.house.gov/,https://paulryan.house.gov/news/rss.aspx,,true,0.556,,20,2018,529,522,0,ocd-division/country:us/state:wi/cd:1,1233 Longworth House Office Building,202-225-3031,202-225-3393,WI,1,false,5501,98.68,85.71
R000575,https://api.propublica.org/congress/v1/members/R000575.json,Mike,D.,Rogers,1958-07-16,R,,RepMikeRogersAL,CongressmanMikeDRogers,MikeRogersAL03,400341,1014740,5705,20301,N00024759,/m/024n_s,https://mikerogers.house.gov/,https://mikerogers.house.gov/rss.xml,,true,0.335,,18,2018,529,14,0,ocd-division/country:us/state:al/cd:3,2184 Rayburn House Office Building,202-225-3261,202-226-8485,AL,3,false,0103,2.65,94.76
R000576,https://api.propublica.org/congress/v1/members/R000576.json,C.A. Dutch,,Ruppersberger,1946-01-31,D,,Call_Me_Dutch,184756771570504,ruppersberger,400349,49155,36130,20329,N00025482,/m/025k36,https://ruppersberger.house.gov/,https://ruppersberger.house.gov/rss.xml,,true,-0.3,,16,2018,529,4,0,ocd-division/country:us/state:md/cd:2,2416 Rayburn House Office Building,202-225-3061,202-225-3094,MD,2,false,2402,0.76,95.24
R000577,https://api.propublica.org/congress/v1/members/R000577.json,Tim,,Ryan,1973-07-16,D,,RepTimRyan,timryan,timryanvision,400352,1003608,45638,20343,N00025280,/m/039tr9,https://timryan.house.gov/,https://timryan.house.gov/rss.xml,,true,-0.4,,16,2018,529,56,0,ocd-division/country:us/state:oh/cd:13,1126 Longworth House Office Building,202-225-5261,202-225-3719,OH,13,false,3913,10.59,95.56
R000578,https://api.propublica.org/congress/v1/members/R000578.json,Dave,,Reichert,1950-08-29,R,,DaveReichert,repdavereichert,repdavereichert,400660,1013064,51346,20536,N00026885,/m/03dllc,https://reichert.house.gov/,https://reichert.house.gov/rss.xml,,true,0.221,,14,2018,529,15,0,ocd-division/country:us/state:wa/cd:8,1127 Longworth House Office Building,202-225-7761,202-225-4282,WA,8,false,5308,2.84,87.16
R000580,https://api.propublica.org/congress/v1/members/R000580.json,Peter,,Roskam,1961-09-13,R,,PeterRoskam,PeterRoskam,RoskamIL06,412202,1021912,6382,20715,N00004719,/m/0gj190,https://roskam.house.gov/,https://roskam.house.gov/rss.xml,,true,0.44,,12,2018,529,21,0,ocd-division/country:us/state:il/cd:6,2246 Rayburn House Office Building,202-225-4561,202-225-1166,IL,6,false,1706,3.97,93.11
R000582,https://api.propublica.org/congress/v1/members/R000582.json,Phil,,Roe,1945-07-21,R,,DrPhilRoe,DrPhilRoe,drphilroe,412310,1031360,65306,20947,N00028463,/m/04gtg5_,https://roe.house.gov/,,,true,0.494,,10,2018,529,3,0,ocd-division/country:us/state:tn/cd:1,336 Cannon House Office Building,202-225-6356,202-225-6356,TN,1,false,4701,0.57,96.96
R000583,https://api.propublica.org/congress/v1/members/R000583.json,Tom,,Rooney,1970-11-21,R,,TomRooney,reptomrooney,CongressmanRooney,412311,1030486,107800,20910,N00029018,/m/04jl2j4,https://rooney.house.gov/,https://rooney.house.gov/rss.xml,,true,0.469,,10,2018,529,44,0,ocd-division/country:us/state:fl/cd:17,2160 Rayburn House Office Building,202-225-5792,202-225-3132,FL,17,false,1217,8.32,95.05
R000585,https://api.propublica.org/congress/v1/members/R000585.json,Tom,,Reed,1971-11-18,R,,RepTomReed,RepTomReed,CongressmanTomReed,412393,623468,127046,21101,N00030949,/m/07kf86m,https://reed.house.gov/,https://reed.house.gov/rss.xml,,true,0.305,,10,2018,529,9,0,ocd-division/country:us/state:ny/cd:23,2437 Rayburn House Office Building,202-225-3161,202-226-6599,NY,23,false,3623,1.7,89.62
R000586,https://api.propublica.org/congress/v1/members/R000586.json,Jim,,Renacci,1958-12-03,R,,RepJimRenacci,repjimrenacci,repjimrenacci,412462,62686,120678,21164,N00031127,/m/025v2hb,https://renacci.house.gov/,http://renacci.house.gov/?a=rss.feed,,true,0.38,,8,2018,529,39,0,ocd-division/country:us/state:oh/cd:16,328 Cannon House Office Building,202-225-3876,202-225-3059,OH,16,false,3916,7.37,93.06
R000588,https://api.propublica.org/congress/v1/members/R000588.json,Cedric,,Richmond,1973-09-13,D,,RepRichmond,RepRichmond,,412432,62391,35384,21137,N00030184,/m/0bbw8s3,https://richmond.house.gov/,https://richmond.house.gov/rss.xml,,true,-0.463,,8,2018,529,55,1,ocd-division/country:us/state:la/cd:2,420 Cannon House Office Building,202-225-6636,202-225-1988,LA,2,false,2202,10.4,93.46
R000591,https://api.propublica.org/congress/v1/members/R000591.json,Martha,,Roby,1976-07-27,R,,RepMarthaRoby,Representative.Martha.Roby,reproby,412394,61712,71604,21192,N00030768,/m/0drx5mb,https://roby.house.gov/,https://roby.house.gov/rss.xml,,true,0.36,,8,2018,529,2,0,ocd-division/country:us/state:al/cd:2,442 Cannon House Office Building,202-225-2901,202-225-8913,AL,2,false,0102,0.38,96.77
R000592,https://api.propublica.org/congress/v1/members/R000592.json,Todd,,Rokita,1970-02-09,R,,ToddRokita,RepToddRokita,reptoddrokita,412426,61832,34167,21131,N00031741,/m/0bll9p,http://rokita.house.gov/,http://rokita.house.gov/rss.xml,,true,0.591,,8,2018,529,5,0,ocd-division/country:us/state:in/cd:4,2439 Rayburn House Office Building,202-225-5037,202-226-0544,IN,4,false,1804,0.95,94.85
R000593,https://api.propublica.org/congress/v1/members/R000593.json,Dennis,,Ross,1959-10-18,R,,RepDennisRoss,dennis.ross.376,RepDennisRoss,412411,62532,12813,21117,N00030645,/m/0bmd7xs,https://dennisross.house.gov/,https://dennisross.house.gov/news/rss.aspx,,true,0.536,,8,2018,529,93,0,ocd-division/country:us/state:fl/cd:15,436 Cannon House Office Building,202-225-1252,202-226-0585,FL,15,false,1215,17.58,98.85
R000597,https://api.propublica.org/congress/v1/members/R000597.json,Tom,,Rice,1957-08-04,R,,RepTomRice,reptomrice,RepTomRice,412572,79473,132382,21359,N00033832,/m/03wg1mb,https://rice.house.gov/,https://rice.house.gov/rss.xml,,true,0.584,,6,2018,529,8,9,ocd-division/country:us/state:sc/cd:7,223 Cannon House Office Building,202-225-9895,,SC,7,false,4507,1.51,95.01
R000598,https://api.propublica.org/congress/v1/members/R000598.json,Keith,,Rothfus,1962-04-25,R,,KeithRothfus,keithrothfus,reprothfus,412570,61949,119466,21357,N00031253,/m/0ds0r5g,https://rothfus.house.gov/,https://rothfus.house.gov/rss.xml,,true,0.498,,6,2018,529,0,0,ocd-division/country:us/state:pa/cd:12,1205 Longworth House Office Building,202-225-2065,202-225-5709,PA,12,false,4212,0,96.22
R000599,https://api.propublica.org/congress/v1/members/R000599.json,Raul,,Ruiz,1972-08-25,D,,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,412519,79727,136407,21311,N00033510,/m/02p8pz0,https://ruiz.house.gov/,https://ruiz.house.gov/rss.xml,,true,-0.234,,6,2018,529,5,0,ocd-division/country:us/state:ca/cd:36,1319 Longworth House Office Building,202-225-5330,202-225-1238,CA,36,false,0636,0.95,93.51
R000600,https://api.propublica.org/congress/v1/members/R000600.json,Amata,Coleman,Radewagen,1947-12-29,R,,RepAmata,congresswomanaumuaamata,,412664,5188,,,N00007635,/m/012964p3,https://radewagen.house.gov/,https://radewagen.house.gov/rss.xml,,true,,,4,2018,0,,,ocd-division/country:us/state:as/cd:79,,,,AS,At-Large,true,6098,,
R000601,https://api.propublica.org/congress/v1/members/R000601.json,John,,Ratcliffe,1965-10-20,R,,RepRatcliffe,RepRatcliffe,,412653,76455,147381,21549,N00035972,/m/010qgwph,https://ratcliffe.house.gov/,https://ratcliffe.house.gov/rss.xml,,true,0.745,,4,2018,529,7,0,ocd-division/country:us/state:tx/cd:4,325 Cannon House Office Building,202-225-6673,202-225-3332,TX,4,false,4804,1.32,95.02
R000602,https://api.propublica.org/congress/v1/members/R000602.json,Kathleen,,Rice,1965-02-15,D,,RepKathleenRice,RepKathleenRice,,412647,76332,127653,21540,N00035927,/m/08z1cf,https://kathleenrice.house.gov/,,,true,-0.272,,4,2018,529,8,0,ocd-division/country:us/state:ny/cd:4,1508 Longworth House Office Building,202-225-5516,202-225-5758,NY,4,false,3604,1.51,95.01
R000603,https://api.propublica.org/congress/v1/members/R000603.json,David,,Rouzer,1972-02-16,R,,RepDavidRouzer,RepRouzer,,412641,79710,102964,21544,N00033527,/m/0jt1s3l,https://rouzer.house.gov/,https://rouzer.house.gov/rss.xml,,true,0.61,,4,2018,529,4,0,ocd-division/country:us/state:nc/cd:7,424 Cannon House Office Building,202-225-2731,202-225-5773,NC,7,false,3707,0.76,95.05
R000604,https://api.propublica.org/congress/v1/members/R000604.json,Steve,,Russell,1963-05-25,R,,RepRussell,reprussell,,412650,77286,,21546,N00036175,/m/0ndnv6f,https://russell.house.gov/,https://russell.house.gov/rss.xml,,true,0.446,,4,2018,529,15,0,ocd-division/country:us/state:ok/cd:5,128 Cannon House Office Building,202-225-2132,202-226-1463,OK,5,false,4005,2.84,94.55
R000606,https://api.propublica.org/congress/v1/members/R000606.json,Jamie,,Raskin,1962-12-13,D,,repraskin,repraskin,,412708,12924,65904,,N00037036,/m/0c13wm,https://raskin.house.gov/,https://raskin.house.gov/rss.xml,,true,,,2,2018,529,6,0,ocd-division/country:us/state:md/cd:8,431 Cannon House Office Building,202-225-5341,,MD,8,false,2408,1.13,96.18
R000607,https://api.propublica.org/congress/v1/members/R000607.json,Francis,,Rooney,1953-12-04,R,,RepRooney,RepRooney,,412699,73021,172678,,N00040007,/m/0764lz,https://francisrooney.house.gov/,,,true,,,2,2018,529,53,0,ocd-division/country:us/state:fl/cd:19,120 Cannon House Office Building,202-225-2536,202-225-0011,FL,19,false,1219,10.02,97.9
R000608,https://api.propublica.org/congress/v1/members/R000608.json,Jacky,,Rosen,1957-08-02,D,,,,,412715,104738,169471,,N00038734,/g/11cntnvwkg,https://rosen.house.gov/,https://rosen.house.gov/rss.xml,,true,,,2,2018,529,3,0,ocd-division/country:us/state:nv/cd:3,413 Cannon House Office Building,202-225-3252,,NV,3,false,3203,0.57,91.83
R000609,https://api.propublica.org/congress/v1/members/R000609.json,John,,Rutherford,1952-09-02,R,,,,,412692,104531,172542,,N00039777,/m/03zz77,https://rutherford.house.gov/,,,true,,,2,2018,529,61,0,ocd-division/country:us/state:fl/cd:4,230 Cannon House Office Building,202-225-2501,,FL,4,false,1204,11.53,95.51
S000051,https://api.propublica.org/congress/v1/members/S000051.json,Mark,,Sanford,1960-05-28,R,,RepSanfordSC,RepSanfordSC,RepSanfordSC,400607,6513,21991,29565,N00002424,/m/02c6ck,https://sanford.house.gov/,,,true,0.7,,6,2018,529,19,11,ocd-division/country:us/state:sc/cd:1,2211 Rayburn House Office Building,202-225-3176,843-521-2535,SC,1,false,4501,3.59,87.45
S000185,https://api.propublica.org/congress/v1/members/S000185.json,Robert,C.,Scott,1947-04-30,D,,BobbyScott,RepBobbyScott,repbobbyscott,400364,25888,27117,39307,N00002147,/m/03twgl,https://bobbyscott.house.gov/,https://bobbyscott.house.gov/rss.xml,,true,-0.455,,26,2018,529,0,0,ocd-division/country:us/state:va/cd:3,1201 Longworth House Office Building,202-225-8351,202-225-8354,VA,3,false,5103,0,94.9
S000244,https://api.propublica.org/congress/v1/members/S000244.json,F.,James,Sensenbrenner,1943-06-14,R,,JimPressOffice,RepSensenbrenner,RepSensenbrenner,400365,1507,27142,14657,N00004291,/m/024tp2,https://sensenbrenner.house.gov/,https://sensenbrenner.house.gov/?a=RSS.Feed,,true,0.646,,40,2018,529,1,0,ocd-division/country:us/state:wi/cd:5,2449 Rayburn House Office Building,202-225-5101,202-225-3190,WI,5,false,5505,0.19,95.64
S000248,https://api.propublica.org/congress/v1/members/S000248.json,José,E.,Serrano,1943-10-24,D,,RepJoseSerrano,RepJoseSerrano,,400366,14306,26981,29134,N00001813,/m/03s6z9,https://serrano.house.gov/,https://serrano.house.gov/rss.xml,,true,-0.488,,30,2018,529,1,0,ocd-division/country:us/state:ny/cd:15,2354 Rayburn House Office Building,202-225-4361,202-225-6001,NY,15,false,3615,0.19,95.83
S000250,https://api.propublica.org/congress/v1/members/S000250.json,Pete,,Sessions,1955-03-22,R,,PeteSessions,petesessions,PeteSessions,400367,36807,288,29759,N00005681,/m/03v39l,https://sessions.house.gov/,https://sessions.house.gov/rss.xml,,true,0.587,,22,2018,529,8,0,ocd-division/country:us/state:tx/cd:32,2233 Rayburn House Office Building,202-225-2231,202-225-5878,TX,32,false,4832,1.51,98.46
S000344,https://api.propublica.org/congress/v1/members/S000344.json,Brad,,Sherman,1954-10-24,D,,BradSherman,63158229861,shermanca27,400371,45124,142,29707,N00006897,/m/024tkr,https://sherman.house.gov/,,,true,-0.343,,22,2018,529,4,0,ocd-division/country:us/state:ca/cd:30,2181 Rayburn House Office Building,202-225-5911,202-225-5879,CA,30,false,0630,0.76,95.24
S000364,https://api.propublica.org/congress/v1/members/S000364.json,John,,Shimkus,1958-02-21,R,,RepShimkus,repshimkus,repshimkus,400373,30623,246,29718,N00004961,/m/02573y,https://shimkus.house.gov/,https://shimkus.house.gov/rss.xml,,true,0.374,,22,2018,529,2,0,ocd-division/country:us/state:il/cd:15,2217 Rayburn House Office Building,202-225-5271,202-225-5880,IL,15,false,1715,0.38,94.88
S000480,https://api.propublica.org/congress/v1/members/S000480.json,Louise,M.,Slaughter,1929-08-14,D,,LouiseSlaughter,RepLouiseSlaughter,louiseslaughter,400378,1755,26991,15444,N00001311,/m/03tvt9,https://louise.house.gov/,,,true,-0.464,,32,2018,529,93,0,ocd-division/country:us/state:ny/cd:25,2469 Rayburn House Office Building,202-225-3615,202-225-7822,NY,25,false,3625,17.58,96.79
S000510,https://api.propublica.org/congress/v1/members/S000510.json,Adam,,Smith,1965-06-15,D,,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,400379,44329,845,29768,N00007833,/m/024zj_,https://adamsmith.house.gov/,https://adamsmith.house.gov/rss.xml,,true,-0.28,,22,2018,529,11,0,ocd-division/country:us/state:wa/cd:9,2264 Rayburn House Office Building,202-225-8901,202-225-5893,WA,9,false,5309,2.08,94.4
S000522,https://api.propublica.org/congress/v1/members/S000522.json,Christopher,H.,Smith,1953-03-04,R,,RepChrisSmith,RepChrisSmith,USRepChrisSmith,400380,6411,26952,14863,N00009816,/m/033f4d,https://chrissmith.house.gov/,https://chrissmith.house.gov/news/rss.aspx,,true,0.158,,38,2018,529,4,0,ocd-division/country:us/state:nj/cd:4,2373 Rayburn House Office Building,202-225-3765,202-225-7768,NJ,4,false,3404,0.76,84.95
S000583,https://api.propublica.org/congress/v1/members/S000583.json,Lamar,,Smith,1947-11-19,R,,LamarSmithTX21,LamarSmithTX21,lamarsmithtexas21,400381,8884,27097,15445,N00001811,/m/03twnt,https://lamarsmith.house.gov/,https://lamarsmith.house.gov/rss.xml,,true,0.423,,32,2018,529,19,0,ocd-division/country:us/state:tx/cd:21,2409 Rayburn House Office Building,202-225-4236,202-225-8628,TX,21,false,4821,3.59,98.04
S001145,https://api.propublica.org/congress/v1/members/S001145.json,Jan,,Schakowsky,1944-05-26,D,,JanSchakowsky,janschakowsky,repschakowsky,400360,57874,6387,29911,N00004724,/m/0256nw,https://schakowsky.house.gov/,https://schakowsky.house.gov/rss/press-releases.xml,,true,-0.603,,20,2018,529,7,0,ocd-division/country:us/state:il/cd:9,2367 Rayburn House Office Building,202-225-2111,202-226-6890,IL,9,false,1709,1.32,94.83
S001148,https://api.propublica.org/congress/v1/members/S001148.json,Mike,,Simpson,1950-09-08,R,,CongMikeSimpson,96007744606,CongMikeSimpson,400376,57889,2917,29910,N00006263,/m/0255tn,https://simpson.house.gov/,https://simpson.house.gov/news/rss.aspx,,true,0.294,,20,2018,529,17,0,ocd-division/country:us/state:id/cd:2,2084 Rayburn House Office Building,202-225-5531,202-225-8216,ID,2,false,1602,3.21,93.16
S001150,https://api.propublica.org/congress/v1/members/S001150.json,Adam,B.,Schiff,1960-06-22,D,,RepAdamSchiff,RepAdamSchiff,adamschiff,400361,90167,9489,20104,N00009585,/m/024tls,http://schiff.house.gov/,,,true,-0.345,,18,2018,529,3,0,ocd-division/country:us/state:ca/cd:28,2372 Rayburn House Office Building,202-225-4176,202-225-5828,CA,28,false,0628,0.57,97.53
S001154,https://api.propublica.org/congress/v1/members/S001154.json,Bill,,Shuster,1961-01-10,R,,RepBillShuster,Rep.Shuster,repshuster,409888,89108,55693,20134,N00013770,/m/03tm89,https://shuster.house.gov/,https://shuster.house.gov/common/rss/index.cfm?rss=49,,true,0.378,,18,2018,529,17,0,ocd-division/country:us/state:pa/cd:9,2079 Rayburn House Office Building,202-225-2431,202-225-2486,PA,9,false,4209,3.21,94.92
S001156,https://api.propublica.org/congress/v1/members/S001156.json,Linda,T.,Sánchez,1969-01-28,D,,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,400355,1003554,29674,20310,N00024870,/m/024xc7,https://lindasanchez.house.gov/,https://lindasanchez.house.gov/rss.xml,,true,-0.504,,16,2018,529,10,0,ocd-division/country:us/state:ca/cd:38,2329 Rayburn House Office Building,202-225-6676,202-226-1012,CA,38,false,0638,1.89,96.72
S001157,https://api.propublica.org/congress/v1/members/S001157.json,David,,Scott,1945-06-27,D,,RepDavidScott,113303673339,RepDavidScott,400363,1003567,7826,20321,N00024871,/m/0255r4,https://davidscott.house.gov/,https://davidscott.house.gov/news/rss.aspx,,true,-0.304,,16,2018,529,20,0,ocd-division/country:us/state:ga/cd:13,225 Cannon House Office Building,202-225-2939,202-225-4628,GA,13,false,1313,3.78,95.68
S001165,https://api.propublica.org/congress/v1/members/S001165.json,Albio,,Sires,1951-01-26,D,,RepSires,81058818750,RepSiresNJ13,412186,1022293,22510,20542,N00027523,/m/08bt8r,https://sires.house.gov/,https://sires.house.gov/rss.xml,,true,-0.4,,14,2018,529,14,0,ocd-division/country:us/state:nj/cd:8,2342 Rayburn House Office Building,202-225-7919,202-226-0792,NJ,8,false,3408,2.65,95.53
S001168,https://api.propublica.org/congress/v1/members/S001168.json,John,,Sarbanes,1962-05-22,D,,RepSarbanes,RepSarbanes,,412212,1022884,66575,20724,N00027751,/m/08_r8n,https://sarbanes.house.gov/,https://sarbanes.house.gov/rss.xml,,true,-0.461,,12,2018,529,1,1,ocd-division/country:us/state:md/cd:3,2444 Rayburn House Office Building,202-225-4016,202-225-9219,MD,3,false,2403,0.19,96.02
S001170,https://api.propublica.org/congress/v1/members/S001170.json,Carol,,Shea-Porter,1952-12-02,D,,repsheaporter,repsheaporter,,412219,1021773,65891,20731,N00028091,/m/0fvcl4,https://shea-porter.house.gov/,https://shea-porter.house.gov/rss.xml,,true,-0.319,,8,2018,529,9,1,ocd-division/country:us/state:nh/cd:1,1530 Longworth House Office Building,202-225-5456,202-228-6362,NH,1,false,3301,1.7,95
S001172,https://api.propublica.org/congress/v1/members/S001172.json,Adrian,,Smith,1970-12-19,R,,RepAdrianSmith,,RepAdrianSmith,412217,1022845,21284,20729,N00027623,/m/0c505n,https://adriansmith.house.gov/,https://adriansmith.house.gov/rss.xml,,true,0.509,,12,2018,529,6,0,ocd-division/country:us/state:ne/cd:3,320 Cannon House Office Building,202-225-6435,202-225-0207,NE,3,false,3103,1.13,96.94
S001175,https://api.propublica.org/congress/v1/members/S001175.json,Jackie,,Speier,1950-05-14,D,,RepSpeier,JackieSpeier,jackiespeierca12,412259,1027627,8425,20762,N00029649,/m/06k27l,https://speier.house.gov/,,,true,-0.389,,12,2018,529,19,0,ocd-division/country:us/state:ca/cd:14,2465 Rayburn House Office Building,202-225-3531,202-347-0956,CA,14,false,0614,3.59,96.27
S001176,https://api.propublica.org/congress/v1/members/S001176.json,Steve,,Scalise,1965-10-06,R,Majority Whip,SteveScalise,RepSteveScalise,RepSteveScalise,412261,1015311,9026,20759,N00009660,/m/0br34c,https://scalise.house.gov/,https://scalise.house.gov/rss.xml,,true,0.56,,12,2018,529,223,0,ocd-division/country:us/state:la/cd:1,2338 Rayburn House Office Building,202-225-3015,202-226-0386,LA,1,false,2201,42.16,99.02
S001177,https://api.propublica.org/congress/v1/members/S001177.json,Gregorio &#39;Kilili&#39;,Camacho,Sablan,1955-01-19,I,,,153423912663,CongressmanSablan,412312,1031366,110903,,N00030418,/m/04ycmvy,https://sablan.house.gov/,https://sablan.house.gov/rss.xml,,true,,,10,2018,0,,,ocd-division/country:us/state:mp/cd:79,,,,MP,At-Large,true,6998,,
S001180,https://api.propublica.org/congress/v1/members/S001180.json,Kurt,,Schrader,1951-10-19,D,,RepSchrader,repschrader,repkurtschrader,412315,1031358,10813,20944,N00030071,/m/0412ntl,https://schrader.house.gov/,https://schrader.house.gov/news/rss.aspx,,true,-0.189,,10,2018,506,8,0,ocd-division/country:us/state:or/cd:5,2431 Rayburn House Office Building,202-225-5711,202-225-5699,OR,5,false,4105,1.58,87.75
S001183,https://api.propublica.org/congress/v1/members/S001183.json,David,,Schweikert,1962-03-03,R,,RepDavid,repdavidschweikert,RepDavidSchweikert,412399,5205,106387,21105,N00006460,/m/03wbpxj,https://schweikert.house.gov/,,,true,0.639,,8,2018,529,2,0,ocd-division/country:us/state:az/cd:6,2059 Rayburn House Office Building,202-225-2190,202-225-0096,AZ,6,false,0406,0.38,96.02
S001185,https://api.propublica.org/congress/v1/members/S001185.json,Terri,,Sewell,1965-01-01,D,,RepTerriSewell,RepSewell,RepSewell,412396,623257,121621,21102,N00030622,/m/05pbszt,https://sewell.house.gov/,,,true,-0.391,,8,2018,529,7,0,ocd-division/country:us/state:al/cd:7,2201 Rayburn House Office Building,202-225-2665,202-226-9567,AL,7,false,0107,1.32,96.36
S001187,https://api.propublica.org/congress/v1/members/S001187.json,Steve,,Stivers,1965-03-24,R,,RepSteveStivers,116058275133542,RepSteveStivers,412461,62320,45333,21163,N00029574,/m/08xnqw,https://stivers.house.gov/,https://stivers.house.gov/news/rss.aspx,,true,0.304,,8,2018,529,23,0,ocd-division/country:us/state:oh/cd:15,1022 Longworth House Office Building,202-225-2015,202-225-3529,OH,15,false,3915,4.35,91.5
S001189,https://api.propublica.org/congress/v1/members/S001189.json,Austin,,Scott,1969-12-10,R,,AustinScottGA08,RepAustinScott,RepAustinScott,412417,623344,11812,21123,N00032457,/m/076zn3y,https://austinscott.house.gov/,,,true,0.591,,8,2018,529,1,0,ocd-division/country:us/state:ga/cd:8,2417 Rayburn House Office Building,202-225-6531,202-225-3013,GA,8,false,1308,0.19,96.78
S001190,https://api.propublica.org/congress/v1/members/S001190.json,Brad,,Schneider,1961-08-20,D,,repschneider,CongressmanBradSchneider,,412534,63948,134948,21326,N00033101,/m/0j63zyv,https://schneider.house.gov/,,,true,-0.186,,2,2018,529,0,0,ocd-division/country:us/state:il/cd:10,1432 Longworth House Office Building,202-225-4835,202-225-0837,IL,10,false,1710,0,92.44
S001191,https://api.propublica.org/congress/v1/members/S001191.json,Kyrsten,,Sinema,1976-07-12,D,,RepSinema,CongresswomanSinema,repsinema,412509,68489,28338,21300,N00033983,/m/03qnndb,https://sinema.house.gov/,,,true,-0.11,,6,2018,529,41,0,ocd-division/country:us/state:az/cd:9,1725 Longworth House Office Building,202-225-9888,202-225-9731,AZ,9,false,0409,7.75,79.3
S001192,https://api.propublica.org/congress/v1/members/S001192.json,Chris,,Stewart,1960-07-15,R,,RepChrisStewart,RepChrisStewart,repchrisstewart,412581,68466,135930,21367,N00033932,/m/0j273ks,https://stewart.house.gov/,https://stewart.house.gov/rss.xml,,true,0.516,,6,2018,529,10,0,ocd-division/country:us/state:ut/cd:2,323 Cannon House Office Building,202-225-9730,801-364-5551,UT,2,false,4902,1.89,96.92
S001193,https://api.propublica.org/congress/v1/members/S001193.json,Eric,,Swalwell,1980-11-16,D,,RepSwalwell,CongressmanEricSwalwell,ericswalwell,412514,79729,129529,21306,N00033508,/m/0ncq55g,https://swalwell.house.gov/,,,true,-0.363,,6,2018,529,21,0,ocd-division/country:us/state:ca/cd:15,129 Cannon House Office Building,202-225-5065,,CA,15,false,0615,3.97,94.88
S001195,https://api.propublica.org/congress/v1/members/S001195.json,Jason,,Smith,1980-06-16,R,,RepJasonSmith,repjasonsmith,RepJasonSmith,412596,71083,59318,21373,N00035282,/m/0g9yj_2,https://jasonsmith.house.gov/,https://jasonsmith.house.gov/rss.xml,,true,0.606,,6,2018,529,10,0,ocd-division/country:us/state:mo/cd:8,1118 Longworth House Office Building,202-225-4404,202-226-0326,MO,8,false,2908,1.89,95.18
S001196,https://api.propublica.org/congress/v1/members/S001196.json,Elise,,Stefanik,1984-07-02,R,,RepStefanik,RepEliseStefanik,,412648,76364,152539,21541,N00035523,/m/0110fjsf,https://stefanik.house.gov/,https://stefanik.house.gov/rss.xml,,true,0.213,,4,2018,529,0,0,ocd-division/country:us/state:ny/cd:21,318 Cannon House Office Building,202-225-4611,202-226-0621,NY,21,false,3621,0,88.85
S001199,https://api.propublica.org/congress/v1/members/S001199.json,Lloyd,,Smucker,1964-01-23,R,,,,,412722,103540,102454,,N00038781,/m/05t08cn,https://smucker.house.gov/,https://smucker.house.gov/rss.xml,,true,,,2,2018,529,2,0,ocd-division/country:us/state:pa/cd:16,516 Cannon House Office Building,202-225-2411,,PA,16,false,4216,0.38,96.2
S001200,https://api.propublica.org/congress/v1/members/S001200.json,Darren,,Soto,1978-02-25,D,,RepDarrenSoto,,,412695,104534,67618,,N00037422,/m/05b_1xw,https://soto.house.gov/,https://soto.house.gov/rss.xml,,true,,,2,2018,529,3,0,ocd-division/country:us/state:fl/cd:9,1429 Longworth House Office Building,202-225-9889,,FL,9,false,1209,0.57,96.58
S001201,https://api.propublica.org/congress/v1/members/S001201.json,Thomas,,Suozzi,1962-08-31,D,,RepTomSuozzi,RepTomSuozzi,,412717,104747,92111,,N00038742,/m/060n4d,https://suozzi.house.gov/,https://suozzi.house.gov/rss.xml,,true,,,2,2018,529,18,0,ocd-division/country:us/state:ny/cd:3,226 Cannon House Office Building,202-225-3335,202-225-4669,NY,3,false,3603,3.4,91.39
T000193,https://api.propublica.org/congress/v1/members/T000193.json,Bennie,,Thompson,1948-01-28,D,,BennieGThompson,7259193379,RepBennieThompson,400402,7304,26929,29368,N00003288,/m/033tc5,https://benniethompson.house.gov/,,,true,-0.514,,26,2018,529,9,0,ocd-division/country:us/state:ms/cd:2,2466 Rayburn House Office Building,202-225-5876,202-225-5898,MS,2,false,2802,1.7,94.62
T000238,https://api.propublica.org/congress/v1/members/T000238.json,William,M.,Thornberry,1958-07-15,R,,MacTXPress,repmacthornberry,RepMacThornberry,400404,36814,21706,29572,N00006052,/m/03dnvd,https://thornberry.house.gov/,,,true,0.531,,24,2018,529,1,0,ocd-division/country:us/state:tx/cd:13,2208 Rayburn House Office Building,202-225-3706,202-225-3486,TX,13,false,4813,0.19,98.11
